time,msec,client_ip,host,method,uri,path,query,protocol,status,body_bytes_sent,request_length,request_time,upstream_response_time,upstream_addr,user_agent,referer,content_type,x_forwarded_for,ssl_protocol,ssl_cipher,label
2025-12-11T03:41:50.841422,1765404710841,216.109.95.246,example.com,POST,/checkout,/checkout,' UNION SELECT * FROM users --,HTTP/1.1,403,1628,4166,3.579,0.287,183.150.188:29521,masscan/1.0,-,-,d001:1f92:ab83:20f0:7839:699a:cb3e:f6b,-,-,1
2025-12-11T07:58:59.841422,1765420139841,155.27.226.113,shop.example.com,GET,/checkout,/checkout,q=340,HTTP/1.1,200,7687,1939,0.262,0.240,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T00:38:17.841422,1765393697841,216.109.95.246,alpha-triradiate-adalberto.ngrok-free.dev,POST,/search,/search,; rm -rf /,HTTP/1.1,500,3951,4833,1.86,0.326,60.111.1:25569,nikto/2.1.6,-,application/x-www-form-urlencoded,1b42:ae68:8d5c:abd7:c35b:e22d:f9e1:3d05,-,-,1
2025-12-11T15:38:18.841422,1765447698841,135.202.9.156,alpha-triradiate-adalberto.ngrok-free.dev,POST,/search,/search,q=968,HTTP/1.1,200,7003,200,0.951,0.184,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T07:11:22.841422,1765417282841,169.218.148.119,alpha-triradiate-adalberto.ngrok-free.dev,GET,/api/v1/user,/api/v1/user,q=387,HTTP/2.0,200,7659,480,0.628,0.122,105.233.116:23901,PostmanRuntime/7.28.4,https://google.com,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T13:15:11.841422,1765439111841,168.91.143.160,example.com,GET,/checkout,/checkout,q=417,HTTP/2.0,200,7278,483,0.828,0.145,30.99.10:41692,PostmanRuntime/7.28.4,https://google.com,text/html,-,-,-,0
2025-12-11T11:30:04.841422,1765432804841,2.178.140.169,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,-,HTTP/2.0,200,7262,979,0.707,0.194,21.242.133:59346,curl/7.68.0,-,application/json,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T19:45:52.841422,1765462552841,147.77.12.136,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,q=457,HTTP/2.0,200,5738,763,0.687,0.411,21.155.156:37591,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-10T22:43:33.841422,1765386813841,66.253.121.209,shop.example.com,GET,/dashboard,/dashboard,; rm -rf /,HTTP/2.0,200,1024,3685,3.902,2.380,129.9.217:54850,python-requests/2.25.1,-,-,-,-,-,1
2025-12-11T09:14:08.841422,1765424648841,145.206.127.103,alpha-triradiate-adalberto.ngrok-free.dev,POST,/login,/login,' OR 1=1 --,HTTP/2.0,404,2803,3878,3.899,1.217,172.18.0.5:80,python-requests/2.25.1,-,application/x-www-form-urlencoded,-,-,-,1
2025-12-11T06:41:41.841422,1765415501841,65.17.226.170,alpha-triradiate-adalberto.ngrok-free.dev,GET,/dashboard,/dashboard,-,HTTP/1.1,200,5278,687,0.784,0.138,172.18.0.5:80,curl/7.68.0,-,text/html,-,-,-,0
2025-12-11T03:07:47.841422,1765402667841,98.222.98.37,alpha-triradiate-adalberto.ngrok-free.dev,GET,/search,/search,..%2F..%2F..%2Fetc%2Fpasswd,HTTP/2.0,500,2409,3868,2.864,2.016,170.121.226:17882,sqlmap/1.5.6 (http://sqlmap.org),-,application/x-www-form-urlencoded,ee2a:1991:bf26:af50:e29d:3e51:b98d:1d32,-,-,1
2025-12-11T16:11:28.841422,1765449688841,14.168.170.36,shop.example.com,GET,/login,/login,q=974,HTTP/2.0,200,415,802,0.4,0.242,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,application/json,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T04:38:30.841422,1765408110841,216.109.95.246,shop.example.com,GET,/profile,/profile,""" onmouseover=""alert('XSS')""",HTTP/1.1,400,2144,3435,0.18,2.687,122.78.77:36129,python-requests/2.25.1,-,text/html,46a5:73f:214b:b266:a9c:6b7e:5cc0:290e,-,-,1
2025-12-11T06:01:50.841422,1765413110841,6.209.200.56,alpha-triradiate-adalberto.ngrok-free.dev,POST,/profile,/profile,-,HTTP/2.0,200,6174,1779,0.292,0.081,132.194.42:7382,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T20:12:32.841422,1765464152841,14.197.242.138,example.com,GET,/profile,/profile,../../etc/passwd,HTTP/2.0,200,761,2451,1.346,1.670,42.114.75:35973,sqlmap/1.5.6 (http://sqlmap.org),-,text/html,16f:f79f:f03:5ec3:dafc:9c7:4d8:eb38,-,-,1
2025-12-11T07:30:11.841422,1765418411841,223.199.34.53,example.com,GET,/dvwa/login.php,/dvwa/login.php,q=630,HTTP/1.1,200,6184,473,0.785,0.383,172.18.0.5:80,curl/7.68.0,-,-,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T04:24:57.841422,1765407297841,109.159.75.227,example.com,POST,/dvwa/login.php,/dvwa/login.php,q=679,HTTP/2.0,200,1003,1539,0.708,0.301,182.185.47:18858,curl/7.68.0,-,-,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T13:37:26.841422,1765440446841,204.118.134.10,example.com,POST,/api/v1/user,/api/v1/user,-,HTTP/1.1,200,3047,826,0.523,0.218,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,-,-,-,-,0
2025-12-11T06:40:39.841422,1765415439841,166.173.171.136,alpha-triradiate-adalberto.ngrok-free.dev,POST,/dvwa/login.php,/dvwa/login.php,q=446,HTTP/1.1,200,7151,940,0.116,0.433,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/json,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T23:23:00.841422,1765389180841,216.109.95.246,shop.example.com,POST,/'_UNION_SELECT_*_FROM_users_--,/'_UNION_SELECT_*_FROM_users_--,-,HTTP/1.1,500,1857,3203,3.604,0.425,120.245.241:32835,nikto/2.1.6,-,-,-,-,-,1
2025-12-11T04:05:30.841422,1765406130841,54.169.140.103,example.com,GET,/dvwa/login.php,/dvwa/login.php,q=368,HTTP/2.0,200,3590,292,0.499,0.235,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T16:00:18.841422,1765449018841,240.65.69.63,shop.example.com,GET,/dashboard,/dashboard,""" onmouseover=""alert('XSS')""",HTTP/1.1,404,3127,901,4.512,2.801,78.123.0:7276,masscan/1.0,-,text/html,1396:efd3:1c42:7e3:b9a0:2abd:9d22:ff3a,-,-,1
2025-12-11T05:39:32.841422,1765411772841,43.160.207.126,example.com,POST,/checkout,/checkout,-,HTTP/1.1,200,4421,220,0.153,0.288,63.225.81:34107,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T10:35:54.841422,1765429554841,27.134.116.171,shop.example.com,GET,/product/123,/product/123,q=96,HTTP/1.1,200,6699,690,0.567,0.492,104.30.115:6608,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,-,-,0
2025-12-11T15:20:00.841422,1765446600841,239.34.165.215,alpha-triradiate-adalberto.ngrok-free.dev,POST,/api/v1/user,/api/v1/user,-,HTTP/1.1,200,3173,840,0.122,0.431,170.134.234:55788,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,-,-,0
2025-12-11T05:39:57.841422,1765411797841,58.146.60.225,example.com,GET,/profile,/profile,-,HTTP/2.0,200,3994,548,0.464,0.318,176.74.86:55354,curl/7.68.0,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T12:27:53.841422,1765436273841,56.132.232.241,shop.example.com,GET,/api/v1/user,/api/v1/user,-,HTTP/2.0,200,951,1938,0.174,0.365,139.234.53:64538,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,text/html,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T16:15:53.841422,1765449953841,45.143.212.207,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,q=984,HTTP/2.0,200,7078,1912,0.831,0.244,172.18.0.5:80,curl/7.68.0,https://google.com,text/html,-,-,-,0
2025-12-11T12:10:31.841422,1765435231841,148.133.220.180,example.com,POST,/search,/search,-,HTTP/1.1,200,7625,1693,0.091,0.319,172.18.0.5:80,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T13:48:22.841422,1765441102841,147.235.249.87,alpha-triradiate-adalberto.ngrok-free.dev,POST,/product/123,/product/123,q=799,HTTP/1.1,200,7739,266,0.749,0.091,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T03:27:43.841422,1765403863841,212.240.88.238,shop.example.com,POST,/login,/login,q=912,HTTP/2.0,200,4017,459,0.807,0.426,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T23:55:46.841422,1765391146841,213.251.86.193,shop.example.com,GET,/search,/search,q=604,HTTP/2.0,200,1024,529,0.951,0.075,87.234.121:59712,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,9d48:fc09:af9:fc15:3c7a:ab5a:58e6:6c91,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T02:06:20.841422,1765398980841,13.139.239.129,alpha-triradiate-adalberto.ngrok-free.dev,GET,/product/123,/product/123,q=700,HTTP/2.0,200,3847,1620,0.984,0.137,172.18.0.5:80,curl/7.68.0,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T04:03:51.841422,1765406031841,145.206.127.103,alpha-triradiate-adalberto.ngrok-free.dev,GET,/checkout,/checkout,' OR 1=1 --,HTTP/1.1,403,3214,2532,0.365,0.848,172.18.0.5:80,python-requests/2.25.1,-,application/json,-,-,-,1
2025-12-11T00:18:47.841422,1765392527841,239.224.254.10,example.com,GET,/dashboard,/dashboard,-,HTTP/1.1,200,5420,251,0.861,0.438,80.113.66:1523,curl/7.68.0,-,text/html,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T14:36:13.841422,1765443973841,8.207.107.148,alpha-triradiate-adalberto.ngrok-free.dev,POST,/api/v1/user,/api/v1/user,q=615,HTTP/1.1,301,3661,326,0.925,0.280,172.18.0.5:80,PostmanRuntime/7.28.4,-,text/html,7da4:467d:e4a3:f9b9:6997:c270:fd6:b0a7,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T01:27:22.841422,1765396642841,164.191.189.82,alpha-triradiate-adalberto.ngrok-free.dev,POST,/api/v1/user,/api/v1/user,-,HTTP/1.1,200,7069,1057,0.995,0.141,60.251.2:17134,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,-,-,0
2025-12-11T13:38:34.841422,1765440514841,191.40.136.131,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,q=181,HTTP/1.1,200,836,1043,0.345,0.019,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T12:40:11.841422,1765437011841,204.227.137.15,example.com,POST,/product/123,/product/123,' OR 1=1 --,HTTP/1.1,403,1786,3043,1.73,1.333,99.118.235:64592,python-requests/2.25.1,-,application/json,-,-,-,1
2025-12-10T22:35:39.841422,1765386339841,221.133.25.211,example.com,GET,/api/v1/user,/api/v1/user,q=754,HTTP/2.0,200,4521,1718,0.48,0.104,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T03:34:46.841422,1765404286841,20.146.253.150,example.com,GET,/checkout,/checkout,-,HTTP/2.0,200,2188,1594,0.174,0.139,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T16:04:37.841422,1765449277841,1.61.182.209,alpha-triradiate-adalberto.ngrok-free.dev,POST,/cart/add,/cart/add,1; DROP TABLE users;,HTTP/1.1,200,792,5738,3.211,2.083,159.27.231:28970,python-requests/2.25.1,-,application/x-www-form-urlencoded,-,-,-,1
2025-12-11T18:27:01.841422,1765457821841,134.204.208.82,alpha-triradiate-adalberto.ngrok-free.dev,GET,/cart/add,/cart/add,; rm -rf /,HTTP/1.1,500,1837,5411,0.837,2.591,172.18.0.5:80,python-requests/2.25.1,-,text/html,-,-,-,1
2025-12-11T05:12:01.841422,1765410121841,145.206.127.103,shop.example.com,POST,/api/v1/user,/api/v1/user,' UNION SELECT * FROM users --,HTTP/2.0,500,1879,2092,4.755,0.470,82.171.88:56668,nikto/2.1.6,-,text/html,-,-,-,1
2025-12-10T21:05:29.841422,1765380929841,98.71.70.113,example.com,POST,/dashboard,/dashboard,q=629,HTTP/1.1,200,788,1805,0.688,0.081,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T18:11:54.841422,1765456914841,57.232.241.14,example.com,GET,/profile,/profile,q=797,HTTP/2.0,200,4744,1718,0.17,0.039,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T11:58:30.841422,1765434510841,96.194.209.131,alpha-triradiate-adalberto.ngrok-free.dev,POST,/search,/search,-,HTTP/2.0,200,7364,1779,0.099,0.317,123.155.142:4742,PostmanRuntime/7.28.4,-,application/json,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-10T21:34:51.841422,1765382691841,83.170.180.73,alpha-triradiate-adalberto.ngrok-free.dev,GET,/search,/search,-,HTTP/1.1,200,7855,365,0.734,0.500,172.18.0.5:80,PostmanRuntime/7.28.4,https://google.com,-,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T16:40:46.841422,1765451446841,2.140.209.255,shop.example.com,POST,/dashboard,/dashboard,-,HTTP/1.1,200,5555,1518,0.294,0.486,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T01:31:56.841422,1765396916841,165.71.118.252,shop.example.com,GET,/api/v1/user,/api/v1/user,admin' --,HTTP/1.1,403,1108,2031,3.295,0.995,154.142.35:15069,python-requests/2.25.1,-,application/json,603a:5c7e:77ba:9866:7797:9fa7:1a75:7ec9,-,-,1
2025-12-11T11:40:27.841422,1765433427841,38.235.252.63,alpha-triradiate-adalberto.ngrok-free.dev,POST,/product/123,/product/123,q=275,HTTP/1.1,200,5590,853,0.447,0.108,158.216.121:65474,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T21:59:20.841422,1765384160841,26.194.238.50,example.com,GET,/checkout,/checkout,q=200,HTTP/2.0,200,3421,736,0.425,0.241,172.18.0.5:80,curl/7.68.0,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T16:54:57.841422,1765452297841,79.59.38.134,shop.example.com,GET,/search,/search,q=518,HTTP/1.1,200,1236,1164,0.412,0.138,111.215.223:38855,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T20:47:25.841422,1765379845841,238.239.44.128,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,q=877,HTTP/2.0,200,7099,820,0.851,0.372,134.59.1:12074,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T08:44:30.841422,1765422870841,170.71.51.43,alpha-triradiate-adalberto.ngrok-free.dev,GET,/api/v1/user,/api/v1/user,q=256,HTTP/2.0,200,2049,1843,0.103,0.487,172.18.0.5:80,curl/7.68.0,-,-,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T20:38:14.841422,1765465694841,216.109.95.246,shop.example.com,GET,/search,/search,admin' --,HTTP/1.1,404,162,2569,1.794,1.572,161.177.202:4703,python-requests/2.25.1,-,application/json,6249:3ddd:b628:9526:ff70:b258:822c:96ac,-,-,1
2025-12-11T13:15:12.841422,1765439112841,165.31.228.156,example.com,GET,/product/123,/product/123,-,HTTP/1.1,200,6131,866,0.612,0.355,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T08:19:11.841422,1765421351841,243.180.117.6,example.com,POST,/dashboard,/dashboard,-,HTTP/2.0,200,3369,796,0.674,0.217,64.9.136:19476,PostmanRuntime/7.28.4,https://google.com,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T03:07:36.841422,1765402656841,188.246.116.214,example.com,GET,/product/123,/product/123,""" onmouseover=""alert('XSS')""",HTTP/2.0,200,2610,2722,1.045,2.013,172.18.0.5:80,nikto/2.1.6,-,application/json,-,-,-,1
2025-12-11T03:38:59.841422,1765404539841,87.221.125.141,example.com,POST,/api/v1/user,/api/v1/user,q=876,HTTP/1.1,200,7332,1562,0.054,0.438,119.13.124:25776,PostmanRuntime/7.28.4,-,-,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T11:21:37.841422,1765432297841,15.115.92.43,alpha-triradiate-adalberto.ngrok-free.dev,GET,/api/v1/user,/api/v1/user,-,HTTP/2.0,200,5281,1138,0.356,0.099,131.163.227:60271,PostmanRuntime/7.28.4,https://google.com,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T21:07:01.841422,1765381021841,10.27.153.4,shop.example.com,POST,/search,/search,q=937,HTTP/1.1,200,2372,905,0.734,0.102,172.18.0.5:80,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T19:50:14.841422,1765462814841,243.87.246.107,shop.example.com,POST,/dashboard,/dashboard,<script>alert(1)</script>,HTTP/1.1,500,1606,872,1.294,1.023,130.224.120:30452,nikto/2.1.6,-,application/x-www-form-urlencoded,-,-,-,1
2025-12-11T02:22:34.841422,1765399954841,11.99.31.206,shop.example.com,POST,/login,/login,q=600,HTTP/1.1,200,2413,1675,0.178,0.336,172.18.0.5:80,PostmanRuntime/7.28.4,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T23:56:11.841422,1765391171841,151.100.215.144,alpha-triradiate-adalberto.ngrok-free.dev,POST,/checkout,/checkout,q=871,HTTP/2.0,200,868,1384,0.409,0.356,145.245.213:50554,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T01:19:34.841422,1765396174841,66.242.90.38,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,admin' --,HTTP/2.0,500,712,2214,1.713,2.277,172.18.0.5:80,python-requests/2.25.1,-,-,-,-,-,1
2025-12-11T05:20:28.841422,1765410628841,200.80.250.248,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,200,4894,1593,0.694,0.469,172.18.0.5:80,PostmanRuntime/7.28.4,-,-,-,-,-,0
2025-12-10T23:29:50.841422,1765389590841,156.123.223.62,shop.example.com,POST,/dashboard,/dashboard,q=111,HTTP/1.1,200,7251,1938,0.714,0.051,177.62.151:45039,curl/7.68.0,-,-,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T21:39:28.841422,1765382968841,172.29.154.161,alpha-triradiate-adalberto.ngrok-free.dev,POST,/profile,/profile,-,HTTP/2.0,200,2852,848,0.48,0.263,14.228.21:61616,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T09:32:39.841422,1765425759841,35.65.217.239,alpha-triradiate-adalberto.ngrok-free.dev,GET,/cart/add,/cart/add,q=609,HTTP/2.0,200,270,233,0.88,0.284,94.25.104:17997,curl/7.68.0,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T02:48:15.841422,1765401495841,247.224.159.83,alpha-triradiate-adalberto.ngrok-free.dev,POST,/login,/login,q=368,HTTP/1.1,200,4408,620,0.018,0.057,168.143.141:58856,curl/7.68.0,-,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T00:14:19.841422,1765392259841,243.158.153.159,example.com,POST,/login,/login,-,HTTP/1.1,200,3190,528,0.955,0.214,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T02:02:51.841422,1765398771841,26.180.191.22,example.com,POST,/product/123,/product/123,-,HTTP/2.0,200,6431,658,0.351,0.087,116.202.179:27583,PostmanRuntime/7.28.4,-,application/json,-,-,-,0
2025-12-10T22:33:25.841422,1765386205841,1.61.182.209,alpha-triradiate-adalberto.ngrok-free.dev,POST,/checkout,/checkout,' OR 1=1 --,HTTP/1.1,403,2911,5628,0.587,1.481,172.18.0.5:80,python-requests/2.25.1,-,application/x-www-form-urlencoded,-,-,-,1
2025-12-11T15:41:27.841422,1765447887841,14.197.242.138,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,../../etc/passwd,HTTP/1.1,200,3616,4222,3.476,0.139,172.18.0.5:80,nikto/2.1.6,-,application/x-www-form-urlencoded,6b9a:ad08:871e:6212:1ed2:cac8:67de:23c1,-,-,1
2025-12-10T22:04:54.841422,1765384494841,66.100.176.116,alpha-triradiate-adalberto.ngrok-free.dev,GET,/dvwa/login.php,/dvwa/login.php,q=951,HTTP/2.0,200,7809,1718,0.934,0.045,133.247.71:64812,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-10T21:51:35.841422,1765383695841,123.40.172.187,example.com,POST,/product/123,/product/123,-,HTTP/1.1,200,5095,1439,0.562,0.461,172.18.0.5:80,curl/7.68.0,-,application/json,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T20:40:15.841422,1765465815841,216.109.95.246,alpha-triradiate-adalberto.ngrok-free.dev,POST,/|_cat_/etc/passwd,/|_cat_/etc/passwd,-,HTTP/1.1,200,3997,2056,4.448,1.887,101.89.5:30128,sqlmap/1.5.6 (http://sqlmap.org),-,application/json,-,-,-,1
2025-12-11T04:55:33.841422,1765409133841,99.73.18.236,alpha-triradiate-adalberto.ngrok-free.dev,POST,/checkout,/checkout,q=615,HTTP/2.0,200,5964,1897,0.056,0.263,163.185.76:9054,PostmanRuntime/7.28.4,-,application/json,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T18:50:14.841422,1765459214841,216.109.95.246,shop.example.com,POST,/profile,/profile,../../etc/passwd,HTTP/2.0,403,2427,3425,1.515,2.661,11.83.206:18394,nikto/2.1.6,-,-,-,-,-,1
2025-12-11T18:59:34.841422,1765459774841,136.133.163.104,alpha-triradiate-adalberto.ngrok-free.dev,GET,/checkout,/checkout,q=672,HTTP/1.1,200,7490,245,0.152,0.028,50.183.118:64970,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T21:05:14.841422,1765380914841,199.56.46.72,alpha-triradiate-adalberto.ngrok-free.dev,GET,/cart/add,/cart/add,-,HTTP/2.0,200,2898,902,0.926,0.332,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T08:21:27.841422,1765421487841,212.98.223.59,example.com,GET,/product/123,/product/123,-,HTTP/1.1,200,5620,1777,0.358,0.392,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/json,-,-,-,0
2025-12-10T21:44:54.841422,1765383294841,165.71.118.252,alpha-triradiate-adalberto.ngrok-free.dev,POST,/api/v1/user,/api/v1/user,""" onmouseover=""alert('XSS')""",HTTP/1.1,200,135,5219,1.622,1.434,172.18.0.5:80,nikto/2.1.6,-,application/json,c798:d019:7a0d:ee7d:8d50:de4f:2465:7d19,-,-,1
2025-12-11T14:24:28.841422,1765443268841,66.242.90.38,shop.example.com,GET,/api/v1/user,/api/v1/user,admin' --,HTTP/2.0,403,2957,1872,3.193,0.573,189.83.199:18916,nikto/2.1.6,-,application/json,c043:cdc:28e0:d998:e03a:74af:7ab8:1ae0,-,-,1
